,AAPL,MSFT,NVDA
03/09/2021,151.5919647,292.991333,22.80227852
07/09/2021,153.9400177,292.057312,22.6216011
08/09/2021,152.3877411,292.0864868,22.29918098
09/09/2021,151.3659668,289.2065735,22.13746643
10/09/2021,146.3554993,287.7082214,22.43793106
13/09/2021,146.9253082,288.9536133,22.1125145
14/09/2021,145.5204163,291.6778259,22.20235252
15/09/2021,146.4144287,296.5717773,22.30117416
16/09/2021,146.1786346,296.960907,22.20235252
17/09/2021,143.4965363,291.7556763,21.8609581
20/09/2021,140.4313202,286.3364563,21.07536697
21/09/2021,140.9127197,286.822876,21.20812798
22/09/2021,143.2902527,290.5006104,21.90188789
23/09/2021,144.253067,291.4541016,22.44192314
24/09/2021,144.3414764,291.2497864,22.04163933
27/09/2021,142.8186646,286.2098999,21.62138557
28/09/2021,139.4193878,275.8480835,20.66210365
29/09/2021,140.3232422,276.3151245,20.48042488
30/09/2021,139.0166016,274.2913818,20.67907143
01/10/2021,140.1463928,281.2770996,20.70502663
04/10/2021,136.6980133,275.4491882,19.69682693
05/10/2021,138.6334381,280.9462891,20.41454315
06/10/2021,139.5078125,285.1785889,20.6631031
07/10/2021,140.775177,286.871582,21.0374279
08/10/2021,140.391983,286.871582,20.7938652
11/10/2021,140.3036041,286.2683105,20.65811157
12/10/2021,139.026413,284.9548645,20.63415146
13/10/2021,138.4369507,288.2920532,20.90167236
14/10/2021,141.2369232,294.5577393,21.70723724
15/10/2021,142.2979736,295.9782715,21.82302856
18/10/2021,143.9779663,298.9749451,22.18238831
19/10/2021,146.1491547,299.8895264,22.25026321
20/10/2021,146.6403961,299.0916748,22.06359673
21/10/2021,146.8565216,302.3510132,22.65155029
22/10/2021,146.0803986,300.7943115,22.68548584
25/10/2021,146.0312653,299.7922058,23.12470627
26/10/2021,146.6993561,301.7185669,24.67294312
27/10/2021,146.2376099,314.4251709,24.40741158
28/10/2021,149.8922729,315.5732727,24.8965416
29/10/2021,147.1709442,322.6465759,25.52142715
01/11/2021,146.3457031,320.4574585,25.78096008
02/11/2021,147.3870697,324.1156921,26.35393906
03/11/2021,148.8312836,324.9621582,26.5505867
04/11/2021,148.3105774,327.3361511,29.74787712
05/11/2021,148.8418884,326.9663391,29.69896507
08/11/2021,148.0154114,327.8712463,30.74908638
09/11/2021,148.3794556,326.859375,30.60235023
10/11/2021,145.5359955,321.8487244,29.40648842
11/11/2021,145.4868011,323.4346313,30.33582497
12/11/2021,147.5726776,327.6085815,30.33582497
15/11/2021,147.582489,326.9761963,29.9714756
16/11/2021,148.5663605,330.3230896,30.14916229
17/11/2021,151.0162048,330.5472107,29.20883751
18/11/2021,155.3256836,332.6428528,31.618536
19/11/2021,157.9624329,334.4363708,32.92620087
22/11/2021,158.4248962,331.2392578,31.8990345
23/11/2021,158.8085632,329.1436462,31.68940926
24/11/2021,159.3300781,329.3678284,32.6157608
26/11/2021,154.2827454,321.3459167,31.4468441
29/11/2021,157.6574402,328.1202087,33.31650543
30/11/2021,162.6359253,322.2328796,32.6177597
01/12/2021,162.1144562,321.7358093,31.38280869
02/12/2021,161.1207275,321.160675,32.07265472
03/12/2021,159.2316895,314.8445129,30.64203835
06/12/2021,162.6555939,317.9441528,29.98713112
07/12/2021,168.4211121,326.4534302,32.3731575
08/12/2021,172.2583008,326.5021362,31.77315521
09/12/2021,171.7466736,324.6793518,30.43937302
10/12/2021,176.5578461,333.8808289,30.14786148
13/12/2021,172.9076538,330.8201599,28.11424065
14/12/2021,171.5203705,320.0397949,28.28995132
15/12/2021,176.4102783,326.1902161,30.4084301
16/12/2021,169.4837341,316.6867371,28.33986473
17/12/2021,168.3817749,315.6144714,27.75484085
20/12/2021,167.0141449,311.822876,27.67297554
21/12/2021,170.2019958,319.0162964,29.02672577
22/12/2021,172.8092804,324.7769165,29.35118675
23/12/2021,173.4389496,326.229248,29.59078598
27/12/2021,177.4236755,333.7930908,30.89362144
28/12/2021,176.4004364,332.6234131,30.27165222
29/12/2021,176.4889832,333.3057251,29.95118523
30/12/2021,175.3280029,330.742157,29.53687859
31/12/2021,174.7081604,327.8180237,29.36216545
03/01/2022,179.0765839,326.2877502,30.07098961
04/01/2022,176.8038177,320.6928406,29.24136734
05/01/2022,172.1008453,308.3821106,27.5581665
06/01/2022,169.2279358,305.9453125,28.13121796
07/01/2022,169.3951874,306.1012878,27.20176125
10/01/2022,169.4148407,306.32547,27.35450745
11/01/2022,172.2583008,307.0175171,27.7708149
12/01/2022,172.7010193,310.2243042,27.95251274
13/01/2022,169.4148407,297.0948486,26.53087807
14/01/2022,170.2806854,302.3583679,26.89726257
18/01/2022,167.0633698,294.999176,25.85999107
19/01/2022,163.5509338,295.6619873,25.02537918
20/01/2022,161.8586426,293.9757385,24.10989952
21/01/2022,159.792511,288.5465393,23.33518791
24/01/2022,159.0152283,288.8779602,23.33319473
25/01/2022,157.2048645,281.1972046,22.28693008
26/01/2022,157.1163177,289.2093811,22.73418617
27/01/2022,156.6538849,292.2602844,21.90756607
28/01/2022,167.5848389,300.4674072,22.80207253
31/01/2022,171.9631195,303.1185913,24.44534302
01/02/2022,171.7958527,300.9547729,24.59709549
02/02/2022,173.0060272,305.5358887,25.20009232
03/02/2022,170.1134033,293.634552,23.90823746
04/02/2022,169.827713,298.2059937,24.27861977
07/02/2022,169.1086121,293.3421326,24.68694305
08/02/2022,172.2314606,296.8609314,25.06631088
09/02/2022,173.6599274,303.3427429,26.66065979
10/02/2022,169.5617218,294.7359924,25.7811203
11/02/2022,166.1334686,287.581543,23.90923309
14/02/2022,166.3699036,287.5426331,24.22670937
15/02/2022,170.2217712,292.8742981,26.45101166
16/02/2022,169.9853516,292.5324402,26.46697998
17/02/2022,166.3699036,283.9664917,24.46630859
18/02/2022,164.8134003,281.2316284,23.60274887
22/02/2022,161.8777008,281.0264893,23.35116768
23/02/2022,157.6908569,273.7497864,22.34983253
24/02/2022,160.3211823,287.7366638,23.70856857
25/02/2022,162.3997955,290.3933716,24.11688995
28/02/2022,162.6657867,291.8389893,24.34451485
01/03/2022,160.7743073,288.0882874,23.4380188
02/03/2022,164.0843811,293.2064209,24.18390083
03/03/2022,163.7592926,289.0357056,23.67866135
04/03/2022,160.7447815,283.1166687,22.90181923
07/03/2022,156.9322968,272.4214478,21.32017708
08/03/2022,155.0999603,269.4326782,21.48193741
09/03/2022,160.5280304,281.7882996,22.9797039
10/03/2022,156.1638794,278.9460144,22.62423325
11/03/2022,152.4302063,273.5544739,22.06706619
14/03/2022,148.3813019,270.0089111,21.29821205
15/03/2022,152.7848511,280.4697571,22.93876076
16/03/2022,157.2179718,287.5413513,24.45949745
17/03/2022,158.2326813,288.3520203,24.72909355
18/03/2022,161.5427399,293.4407959,26.41357613
21/03/2022,162.921936,292.2003784,26.69415855
22/03/2022,166.3108215,296.9863281,26.48447037
23/03/2022,167.6801605,292.5226135,25.59579849
24/03/2022,171.4827728,297.0254822,28.10804749
25/03/2022,172.1231079,296.6152039,27.65073013
28/03/2022,172.9900208,303.4718933,28.17694473
29/03/2022,176.3000793,308.0723267,28.6132946
30/03/2022,175.1277771,306.5583496,27.64873123
31/03/2022,172.01474,301.1374817,27.24533463
01/04/2022,171.7191925,302.2216492,26.67218971
04/04/2022,175.7878113,307.6425476,27.31922913
05/04/2022,172.4580536,303.6477051,25.89235878
06/04/2022,169.276062,292.5324402,24.37062836
07/04/2022,169.5814514,294.3589172,24.17192459
08/04/2022,167.5619049,290.0613098,23.08454514
11/04/2022,163.2864075,278.6236877,21.88433647
12/04/2022,165.168045,275.4981689,21.47195244
13/04/2022,167.8673096,280.9288025,22.16991234
14/04/2022,162.833252,273.3200073,21.22631836
18/04/2022,162.6165466,273.9940186,21.75053978
19/04/2022,164.9118652,278.6627808,22.1649189
20/04/2022,164.7444153,279.6981201,21.4499855
21/04/2022,163.9464722,274.2772217,20.15292168
22/04/2022,159.3852997,267.6549377,19.48591232
25/04/2022,160.4590912,274.1893921,19.87234116
26/04/2022,154.4694672,263.9336243,18.76000404
27/04/2022,154.2428741,276.6311951,18.38755989
28/04/2022,161.2077789,282.8919983,19.75251961
29/04/2022,155.3068085,271.0637207,18.5193615
02/05/2022,155.6122284,277.8521423,19.50388908
03/05/2022,157.1096039,275.2246704,19.57278442
04/05/2022,163.5524139,283.2339478,20.30369568
05/05/2022,154.4398804,270.8977051,18.81591797
06/05/2022,155.1699829,268.3386841,18.64717102
09/05/2022,150.0200043,258.4248352,16.92473793
10/05/2022,152.4371185,263.2303772,17.56877899
11/05/2022,144.5345917,254.4885559,16.60521889
12/05/2022,140.6474457,249.4095612,16.15089226
13/05/2022,145.1363983,255.0452881,17.67961121
16/05/2022,143.5874634,255.4164886,17.23826981
17/05/2022,147.2378387,260.6127319,18.14991188
18/05/2022,138.9308167,248.7471313,16.91275978
19/05/2022,135.5073547,247.8268127,17.09848022
20/05/2022,135.7441101,247.2590027,16.6691227
23/05/2022,141.1900787,255.1792145,16.8728199
24/05/2022,138.4769592,254.1708069,16.12992668
25/05/2022,138.6348114,257.0099487,16.94970322
26/05/2022,141.8510742,260.3190308,17.82439613
27/05/2022,147.6324615,267.5049438,18.78297043
31/05/2022,146.8432007,266.1636963,18.64417648
01/06/2022,146.7149353,266.7021484,18.29269981
02/06/2022,149.1814117,268.816803,19.56280136
03/06/2022,143.4296112,264.3525391,18.69210243
06/06/2022,144.1794128,263.1091919,18.75800514
07/06/2022,146.7149353,266.7804871,18.89779663
08/06/2022,145.9750061,264.734314,18.62414742
09/06/2022,140.7263641,259.2322388,18.02491379
10/06/2022,135.2903137,247.6800079,16.95228958
13/06/2022,130.110733,237.1751709,15.6269846
14/06/2022,130.9789276,239.3583984,15.81574345
15/06/2022,133.6130829,246.4757843,16.50585938
16/06/2022,128.315155,239.8283081,15.58104324
17/06/2022,129.7950134,242.4520416,15.85968494
21/06/2022,134.0471802,248.4142303,16.54480743
22/06/2022,133.5342102,247.8170624,16.33907127
23/06/2022,136.4150085,253.4267426,16.20424461
24/06/2022,139.7595215,262.0812378,17.10409355
27/06/2022,139.7595215,259.3301697,16.84742165
28/06/2022,135.5961151,251.0967255,15.96155643
29/06/2022,137.3621216,254.7974396,15.52211857
30/06/2022,134.885788,251.4393463,15.13960838
01/07/2022,137.0661316,254.1316376,14.50442219
05/07/2022,139.6608734,257.3330078,14.94485664
06/07/2022,141.002594,260.6224976,15.11064625
07/07/2022,144.3865967,262.7665405,15.83771515
08/07/2022,145.067337,262.0420837,15.81774044
11/07/2022,142.9264679,258.9581909,15.13261795
12/07/2022,143.903183,248.3457184,15.06270695
13/07/2022,143.538147,247.4156342,15.14460373
14/07/2022,146.4781494,248.7471313,15.35233593
15/07/2022,148.155365,251.3316803,15.7418375
18/07/2022,145.0969391,248.9135284,16.08040237
19/07/2022,148.9742432,254.0827332,16.97026253
20/07/2022,150.9868164,256.7651672,17.78422165
21/07/2022,153.2658539,259.28125,18.02690697
22/07/2022,152.0227661,254.8952637,17.29684639
25/07/2022,150.8980408,253.3973999,17.00222397
26/07/2022,149.5661774,246.6128235,16.51185226
27/07/2022,154.6865387,263.0994263,17.76724625
28/07/2022,155.2390289,270.6084595,17.96099472
29/07/2022,160.3298187,274.8474731,18.13976479
01/08/2022,159.3432159,272.1748657,18.41740799
02/08/2022,157.8633575,269.0518188,18.50230408
03/08/2022,163.9012299,276.5412292,18.86883354
04/08/2022,163.5855103,277.6964417,19.19042015
05/08/2022,163.3583069,276.9719849,18.96471024
08/08/2022,162.884079,274.4363098,17.77023506
09/08/2022,162.9334717,276.3747864,17.06414413
10/08/2022,167.2014465,283.0907898,18.07384872
11/08/2022,166.4604797,280.9956665,17.9190464
12/08/2022,170.0270081,285.7830811,18.68506622
15/08/2022,171.1038666,287.3103638,19.00765228
16/08/2022,170.9457703,286.5663147,18.85485077
17/08/2022,172.4474487,285.8109131,18.31154251
18/08/2022,172.0523224,284.6825867,18.7489872
19/08/2022,169.4539948,280.7386169,17.82616997
22/08/2022,165.5515747,272.4974365,17.01220894
23/08/2022,165.2156677,271.2122498,17.15902519
24/08/2022,165.5120239,270.5745544,17.19997025
25/08/2022,167.9819183,273.5766602,17.89008713
26/08/2022,161.6491394,263.0201416,16.2392025
29/08/2022,159.4361267,260.2142639,15.78078556
30/08/2022,156.9958801,257.9969788,15.44821453
31/08/2022,155.3262482,256.5253296,15.07469177
01/09/2022,156.057312,255.4755554,13.91917419
02/09/2022,153.9332123,251.2176361,13.62954426
06/09/2022,152.6686249,248.4608002,13.44777489
07/09/2022,154.0814209,253.2092743,13.70052814
08/09/2022,152.599472,253.6311493,13.97625637
09/09/2022,155.4744263,259.4587708,14.37286568
12/09/2022,161.4614105,261.6074219,14.49075127
13/09/2022,151.9869385,247.2246246,13.11809921
14/09/2022,153.4392395,247.4502716,13.11510277
15/09/2022,150.5346222,240.7396088,12.91629696
16/09/2022,148.8847656,240.1117249,13.1850338
19/09/2022,152.6192322,239.895874,13.36885262
20/09/2022,155.0100555,237.8650055,13.16305542
21/09/2022,151.8684082,234.4312134,13.24797153
22/09/2022,150.9002075,236.422821,12.54866028
23/09/2022,148.6179962,233.4206696,12.50370407
26/09/2022,148.9539185,232.959549,12.21598721
27/09/2022,149.9319916,231.93927,12.40080547
28/09/2022,148.0351105,236.5111542,12.72348785
29/09/2022,140.7637939,233.0086365,12.20799446
30/09/2022,136.5353088,228.4956055,12.12707329
03/10/2022,140.7341309,236.1873779,12.49970722
04/10/2022,144.3401794,244.1734467,13.15406609
05/10/2022,144.6365509,244.487381,13.19602394
06/10/2022,143.6782074,242.1229248,13.11710262
07/10/2022,138.4025421,229.8103027,12.06413555
10/10/2022,138.7285767,224.9146423,11.65853596
11/10/2022,137.3059235,221.1472931,11.57461739
12/10/2022,136.6736145,221.480835,11.48870277
13/10/2022,141.2676544,229.8103027,11.94824982
14/10/2022,136.7131805,224.2377014,11.21597099
17/10/2022,140.6946411,233.0380707,11.87632179
18/10/2022,142.0184631,233.9897156,11.95524406
19/10/2022,142.127121,232.0079041,12.03916264
20/10/2022,141.6628265,231.6841583,12.18202209
21/10/2022,145.4960785,237.5412445,12.45375252
24/10/2022,147.6498108,242.574295,12.58662319
25/10/2022,150.5050049,245.9197845,13.24797153
26/10/2022,147.5510254,226.9455261,12.88333035
27/10/2022,143.0558167,222.4619293,13.16305542
28/10/2022,153.8640594,231.4094543,13.82040787
31/10/2022,151.4929657,227.7401886,13.4837389
01/11/2022,148.8353424,223.8550873,13.52969456
02/11/2022,143.2830505,215.9377136,13.20601273
03/11/2022,137.2071686,210.1983185,13.40781498
04/11/2022,136.9399414,217.2032928,14.14209366
07/11/2022,137.4743195,223.5607452,14.28695011
08/11/2022,138.0482788,224.5418091,14.58765602
09/11/2022,133.4664764,220.264267,13.76246548
10/11/2022,145.3415985,238.3849945,15.73452759
11/11/2022,148.1421356,242.4369049,16.31096077
14/11/2022,146.7369232,236.9820557,16.27899551
15/11/2022,148.4786072,237.394104,16.64962769
16/11/2022,147.2415924,237.8269958,15.89437008
17/11/2022,149.1515198,237.7778015,15.66159916
18/11/2022,149.7155914,237.3252106,15.39386177
21/11/2022,146.4697113,238.1418304,15.30195236
22/11/2022,148.6171265,241.0737152,16.0222435
23/11/2022,149.4979095,243.58255,16.50277328
25/11/2022,146.5687103,243.4940186,16.25401688
28/11/2022,142.7192078,237.8564911,15.81145096
29/11/2022,139.7009125,236.4496002,15.62363625
30/11/2022,146.4895477,251.020462,16.91069984
01/12/2022,146.7666321,250.5777283,17.12254333
02/12/2022,146.2718353,250.9024353,16.8637352
05/12/2022,145.1041107,246.1602631,16.59792709
06/12/2022,141.422821,241.1622467,15.97537994
07/12/2022,139.4733276,240.4243774,16.108284
08/12/2022,141.1655121,243.405426,17.15652084
09/12/2022,140.6806335,241.4573975,16.98864174
12/12/2022,142.9863739,248.4329224,17.52225494
13/12/2022,143.9561768,252.7717133,18.05886459
14/12/2022,141.7197113,253.0668945,17.6611557
15/12/2022,135.0795135,244.9894562,16.93967819
16/12/2022,133.1102142,240.7391968,16.55895805
19/12/2022,130.9924774,236.5676575,16.24218369
20/12/2022,130.9232025,237.895874,16.07331085
21/12/2022,134.0404205,240.4833984,16.48900604
22/12/2022,130.8539429,234.3441467,15.32785225
23/12/2022,130.4877777,234.8754272,15.19494724
27/12/2022,128.6768341,233.1340027,14.1107378
28/12/2022,124.728363,230.7432556,14.02579784
29/12/2022,128.2612305,237.1186371,14.59238529
30/12/2022,128.5778656,235.9478607,14.6033783
03/01/2023,123.7684631,235.7117462,14.30459499
04/01/2023,125.0450439,225.4009399,14.7382803
05/01/2023,123.7189789,218.7205505,14.25463295
06/01/2023,128.2711029,221.2982483,14.8482008
09/01/2023,128.7955933,223.4528961,15.616642
10/01/2023,129.3695831,225.1549683,15.8974371
11/01/2023,132.1008453,231.9632111,15.98936939
12/01/2023,132.0216675,234.6589966,16.49899864
13/01/2023,133.3576202,235.3673706,16.88671875
17/01/2023,134.5253448,236.4692993,17.68913269
18/01/2023,133.8029327,232.002594,17.36437035
19/01/2023,133.8623352,228.1852264,16.75281143
20/01/2023,136.435257,236.3413696,17.82603455
23/01/2023,139.6415558,238.663269,19.17905045
24/01/2023,141.0467682,238.1320038,19.25099564
25/01/2023,140.383728,236.7250824,19.30895615
26/01/2023,142.4618835,243.9957581,19.78760719
27/01/2023,144.4113922,244.153183,20.35019875
30/01/2023,141.5118866,238.7911835,19.1480732
31/01/2023,142.7884521,243.8088074,19.52280235
01/02/2023,143.9165649,248.6690521,20.92777824
02/02/2023,149.2505035,260.3277588,21.69322205
03/02/2023,152.8921814,254.1786499,21.08466339
06/02/2023,150.151001,252.6241302,21.07367134
07/02/2023,153.0406036,263.2399597,22.15688515
08/02/2023,150.3390503,262.4233398,22.18885994
09/02/2023,149.2999725,259.3635559,22.32076454
10/02/2023,149.666687,258.8518982,21.24954414
13/02/2023,152.4814148,266.939209,21.77216339
14/02/2023,151.8371887,267.7755737,22.95430374
15/02/2023,153.9482574,265.6352234,22.74745369
16/02/2023,152.3426666,258.5632935,21.98600769
17/02/2023,151.1929779,254.5292358,21.37245369
21/02/2023,147.1591797,249.2130127,20.63998795
22/02/2023,147.5853882,248.0688629,20.73891449
23/02/2023,148.0709991,251.2842712,23.64679909
24/02/2023,145.4049377,245.8101959,23.26907539
27/02/2023,146.6041565,246.7373352,23.48391724
28/02/2023,146.0987091,246.0074768,23.19912529
01/03/2023,144.0173798,242.9005585,22.68149948
02/03/2023,144.61203,247.6743469,23.2970562
03/03/2023,149.6865082,251.7971344,23.8726368
06/03/2023,152.4615936,253.3555298,23.53688049
07/03/2023,150.2514191,250.6727448,23.27502632
08/03/2023,151.5101318,250.2288971,24.16753006
09/03/2023,149.2504272,248.8678131,23.42294312
10/03/2023,147.1790161,245.1888275,22.95220566
13/03/2023,149.1314697,250.4459076,22.95320511
14/03/2023,151.2326355,257.2219238,24.04959297
15/03/2023,151.6290741,261.8082886,24.21450233
16/03/2023,154.4636383,272.4211426,25.52676964
17/03/2023,153.6212006,275.6068726,25.71066856
20/03/2023,155.9998474,268.5053711,25.88556862
21/03/2023,157.8631134,270.0342102,26.18440437
22/03/2023,156.4260254,268.5645752,26.4532547
23/03/2023,157.5162354,273.8610535,27.17584991
24/03/2023,158.8244781,276.7312622,26.76408195
27/03/2023,156.8720093,272.5986023,26.51622009
28/03/2023,156.2476044,271.4643555,26.39528847
29/03/2023,159.339859,276.6720581,26.96896553
30/03/2023,160.9157104,280.1636353,27.36774445
31/03/2023,163.4331207,284.3554993,27.76152611
03/04/2023,164.691803,283.3001709,27.94941902
04/04/2023,164.1566315,283.2508545,27.43770409
05/04/2023,162.3032684,280.4496765,26.86602592
06/04/2023,163.1952515,287.6103821,27.02193832
10/04/2023,160.5886536,285.430603,27.56363487
11/04/2023,159.3695984,278.9603577,27.15386581
12/04/2023,158.6758118,279.6113281,26.48023987
13/04/2023,164.0872498,285.8744202,26.44825554
14/04/2023,163.7403717,282.2250977,26.74309158
17/04/2023,163.7601776,284.8486633,26.98695946
18/04/2023,164.9891663,284.4245911,27.65158844
19/04/2023,166.138855,284.5034485,27.9154377
20/04/2023,165.1675568,282.1954346,27.08890152
21/04/2023,163.552063,281.8503113,27.10388947
24/04/2023,163.8592987,277.9148865,27.02693558
25/04/2023,162.3131866,271.6517639,26.22637939
26/04/2023,162.3032684,291.3287354,26.94098091
27/04/2023,166.9118958,300.6593628,27.2108345
28/04/2023,168.1705933,303.0560913,27.73354149
01/05/2023,168.0814056,301.3793335,28.8938942
02/05/2023,167.0407257,301.2314148,28.19428253
03/05/2023,165.9604492,300.2352295,27.78651047
04/05/2023,164.3151855,301.2314148,27.5466423
05/05/2023,172.0260162,306.3997498,28.66402245
08/05/2023,171.9566193,304.4270935,29.1347599
09/05/2023,170.2420197,302.7996521,28.55508423
10/05/2023,172.016098,308.0370178,28.86890984
11/05/2023,172.2044067,305.8670654,28.56207657
12/05/2023,171.2714691,304.7427063,28.32421112
15/05/2023,170.775238,305.2259827,28.93687057
16/05/2023,170.775238,307.474823,29.19672585
17/05/2023,171.390564,310.3809509,30.16118622
18/05/2023,173.7328033,314.8488159,31.6603508
19/05/2023,173.8419952,314.6708984,31.24658203
22/05/2023,172.8891907,317.4781799,31.15863037
23/05/2023,170.2690582,311.6264038,30.67090225
24/05/2023,170.5469513,310.232666,30.52098846
25/05/2023,171.688324,322.1635437,37.9588356
26/05/2023,174.1099396,329.0532227,38.92430496
30/05/2023,175.9658661,327.3925781,40.08865738
31/05/2023,175.916275,324.605072,37.81292343
01/06/2023,178.7348785,328.7467651,39.74784851
02/06/2023,179.5884094,331.5342407,39.30509186
05/06/2023,178.228714,332.0680542,39.14918137
06/06/2023,177.8615265,329.8340454,38.63246536
07/06/2023,176.4819641,319.652832,37.45799255
08/06/2023,179.2112579,321.5111084,38.49253082
09/06/2023,179.5983276,323.0234985,38.75241089
12/06/2023,182.4070435,328.0252075,39.46408844
13/06/2023,181.9306335,330.4370728,41.00339127
14/06/2023,182.5658417,333.4518738,42.97748947
15/06/2023,184.6103363,344.0878906,42.63365173
16/06/2023,183.5285187,338.3843689,42.67263031
20/06/2023,183.6178589,334.153717,43.78812408
21/06/2023,182.5757599,329.7154236,43.02547073
22/06/2023,185.5928802,335.7945862,43.00548172
23/06/2023,185.2752838,331.1585999,42.18984985
26/06/2023,183.875885,324.8126526,40.61356354
27/06/2023,186.6449127,330.7138367,41.85700226
28/06/2023,187.8259583,331.9790955,41.09834671
29/06/2023,188.1634064,331.1882935,40.80347824
30/06/2023,192.510437,336.6150208,42.2828064
03/07/2023,191.0118103,334.0943909,42.39375687
05/07/2023,189.8902893,334.252594,42.29780579
06/07/2023,190.3666992,337.3365784,42.08390045
07/07/2023,189.2451935,333.3332825,42.48371506
10/07/2023,187.1907654,328.0053711,42.16086197
11/07/2023,186.6647644,328.638031,42.38576126
12/07/2023,188.3420563,333.3135681,43.88208008
13/07/2023,189.1062469,338.7106018,45.95614624
14/07/2023,189.255127,341.2608337,45.44837189
17/07/2023,192.5302887,341.7452087,46.43991852
18/07/2023,192.2722473,355.3466187,47.47245407
19/07/2023,193.631958,350.9874878,47.05564117
20/07/2023,191.6767731,342.8720398,45.49934387
21/07/2023,190.4957123,339.8078003,44.28889847
24/07/2023,191.2996216,341.1323547,44.59176254
25/07/2023,192.1630859,346.9346924,45.6582756
26/07/2023,193.0364532,333.8769531,45.43138123
27/07/2023,191.766098,326.9082031,45.87917709
28/07/2023,194.3564606,334.4700317,46.7287941
31/07/2023,194.9717712,332.0483093,46.707798
01/08/2023,194.1381073,332.4634399,46.48589706
02/08/2023,191.1309052,323.7253418,44.24891281
03/08/2023,189.7314911,322.894989,44.49480438
04/08/2023,180.6206055,324.0021057,44.659729
07/08/2023,177.5042114,326.3052063,45.39639664
08/08/2023,178.447052,322.2920227,44.64374161
09/08/2023,176.8491974,318.5160522,42.53469086
10/08/2023,176.6308289,319.2079773,42.3687706
11/08/2023,176.6904755,317.3101196,40.83646774
14/08/2023,178.3501434,320.3052368,43.73315048
15/08/2023,176.3525848,318.1503296,43.92006302
16/08/2023,175.4780273,317.3777161,43.46627045
17/08/2023,172.9239197,313.8908997,43.32433319
18/08/2023,173.4109039,313.4946899,43.2793541
21/08/2023,174.7525177,318.84375,46.94569397
22/08/2023,176.1339111,319.4182739,45.64728165
23/08/2023,179.9998779,323.9154358,47.09462738
24/08/2023,175.2891846,316.9517517,47.14160156
25/08/2023,177.5053864,319.9333801,45.99712372
28/08/2023,179.0756226,320.6466064,46.81375122
29/08/2023,182.981308,325.3121033,48.76186752
30/08/2023,186.4894867,325.6885681,49.24164963
31/08/2023,186.7081146,324.6682739,49.33261108
01/09/2023,188.2882996,325.5597534,48.48699188
05/09/2023,188.5268097,330.403656,48.52597046
06/09/2023,181.7788086,329.7399902,47.0435257
07/09/2023,176.4618835,326.7980042,46.22383118
08/09/2023,177.0780334,331.1168518,45.5550766
11/09/2023,178.2507629,334.7522278,45.16122818
12/09/2023,175.2096863,328.6404419,44.85333633
13/09/2023,173.1326141,332.8899841,45.46810913
14/09/2023,174.6531525,335.5050964,45.56407928
15/09/2023,173.9276581,327.1051025,43.88369751
18/09/2023,176.8693542,325.9559937,43.9496727
19/09/2023,177.9625549,325.5498657,43.50383759
20/09/2023,174.4046936,317.7442017,42.22331619
21/09/2023,172.8543243,316.5158997,41.0017662
22/09/2023,173.7090149,314.0197144,41.59454346
25/09/2023,174.9910583,314.5446777,42.2063179
26/09/2023,170.8965302,309.1956177,41.89543533
27/09/2023,169.3759918,309.8394775,42.45222855
28/09/2023,169.6343842,310.681488,43.07300186
29/09/2023,170.1511688,312.7715759,43.48284912
02/10/2023,172.6754456,318.7644653,44.76536942
03/10/2023,171.333786,310.4338379,43.50083542
04/10/2023,172.5860138,315.9512939,44.02465057
05/10/2023,173.8282928,316.3475037,44.67140579
06/10/2023,176.392334,324.1730042,45.74500275
09/10/2023,177.8830566,326.7088318,45.25618362
10/10/2023,177.2867584,325.2923584,45.78099442
11/10/2023,178.6880341,329.2843323,46.78862
12/10/2023,179.5924072,328.0361938,46.92756653
13/10/2023,177.7439117,324.6385498,45.44411469
16/10/2023,177.6147003,329.5022583,46.07788086
17/10/2023,176.0544128,328.9277344,43.92168427
18/10/2023,174.7525177,326.9960938,42.18033218
19/10/2023,174.3748779,328.1947021,42.08536911
20/10/2023,171.8108368,323.5885925,41.37163162
23/10/2023,171.9300842,326.213562,42.9590416
24/10/2023,172.3673706,327.4121399,43.64678192
25/10/2023,170.0418549,337.4565125,41.76348114
26/10/2023,165.8578796,324.7970581,40.31102753
27/10/2023,167.179657,326.6989441,40.48496246
30/10/2023,169.2368469,334.1281738,41.14571762
31/10/2023,169.7138977,334.9206238,40.76485443
01/11/2023,172.894104,342.8055725,42.30928802
02/11/2023,176.4718323,345.0343628,43.48984528
03/11/2023,175.5575256,349.4720459,44.98828888
06/11/2023,178.1215515,353.1669006,45.7340126
07/11/2023,180.6955414,357.1291504,45.93793869
08/11/2023,181.7589417,359.7739868,46.55670547
09/11/2023,181.2819061,357.2876587,46.93256378
10/11/2023,185.4912872,366.1829224,48.31705093
13/11/2023,183.8990631,363.2211609,48.60194397
14/11/2023,186.5261993,366.7772217,49.6375618
15/11/2023,187.0934296,366.9261475,48.86984634
16/11/2023,188.785141,373.3779602,49.46162796
17/11/2023,188.7652283,367.1048584,49.27969742
20/11/2023,190.5166473,374.6384888,50.39028168
21/11/2023,189.7105865,370.3009338,49.92545319
22/11/2023,190.3773346,375.0454712,48.69790649
24/11/2023,189.0438538,374.62854,47.75826263
27/11/2023,188.8647308,375.7997742,48.22408676
28/11/2023,189.471756,379.8594666,47.80324173
29/11/2023,188.4467926,376.0380249,48.12212753
